id,original_text,segmented_text,equation,ans
1157,"Sam found 35 seashells on the beach , he gave Joan 18 of the seashells . How many seashells does he now have ?","Sam found 35 seashells on the beach , he gave Joan 18 of the seashells . How many seashells does he now have ?",x=35-18,17
1158,"Diane has 37 crayons . She gets 5 more from Frances . Later , Diane buys 16 cards at the store . How many crayons does Diane have in all ?","Diane has 37 crayons . She gets 5 more from Frances . Later , Diane buys 16 cards at the store . How many crayons does Diane have in all ?",X=(37.0+5.0),42
1159,"Bridget has 4 Skittles . Henry has 4 Skittles . If Henry gives all of his Skittles to Bridget , how many Skittles will Bridget have ?","Bridget has 4 Skittles . Henry has 4 Skittles . If Henry gives all of his Skittles to Bridget , how many Skittles will Bridget have ?",X=(4.0+4.0),8
1160,Johnny saved $ 30 in September . He saved $ 49 in October and $ 46 in November . Then Johnny spent $ 58 on a video game . How much money does Johnny have left ?,Johnny saved $ 30 in September . He saved $ 49 in October and $ 46 in November . Then Johnny spent $ 58 on a video game . How much money does Johnny have left ?,x=(30+(49+46))-58,67
1161,"Martha wants to buy a digital camera from her 3 month savings . To do this she needs to maintain an average saving of 300.00 in each month . She saves 450.00 in the first month and 200.00 in the second month . Find the amount she should save in the third month , in dollars , to buy a digital camera at the end of 3 months .","Martha wants to buy a digital camera from her 3 month savings . To do this she needs to maintain an average saving of 300.00 in each month . She saves 450.00 in the first month and 200.00 in the second month . Find the amount she should save in the third month , in dollars , to buy a digital camera at the end of 3 months .",x=300.0*3.0-(450.0+200.0),250
1162,"When the sum of a number and 5 is divided by 2 , the result is 11 . What is the number ?","When the sum of a number and 5 is divided by 2 , the result is 11 . What is the number ?",x=11.0*2.0-5.0,17
1163,"Paige had 11 songs on her mp3 player . If she deleted 9 old songs from it and then added 8 new songs , how many songs does she have on her mp3 player ?","Paige had 11 songs on her mp3 player . If she deleted 9 old songs from it and then added 8 new songs , how many songs does she have on her mp3 player ?",X=((11.0+8.0)-9.0),10
1164,Sara picked 6 pears and Tim picked 5 pears from the pear tree . How many pears were picked in total ?,Sara picked 6 pears and Tim picked 5 pears from the pear tree . How many pears were picked in total ?,X=6+5,11
1165,"If Sally can paint a house in 4 hours , and John can paint the same house in 6 hours , how long will it take for both of them to paint together ?","If Sally can paint a house in 4 hours , and John can paint the same house in 6 hours , how long will it take for both of them to paint together ?",x=1.0/((1.0/4.0)+(1.0/6.0)),2.4
1166,"While on vacation , Haley took 50 pictures at the zoo and 8 at the museum . If she later deleted 38 of the pictures , how many pictures from her vacation did she still have ?","While on vacation , Haley took 50 pictures at the zoo and 8 at the museum . If she later deleted 38 of the pictures , how many pictures from her vacation did she still have ?",X=((50.0+8.0)-38.0),20
1167,Iesha has 344 books . 136 are about school and the rest are about sports . How many books about sports does Iesha have ?,Iesha has 344 books . 136 are about school and the rest are about sports . How many books about sports does Iesha have ?,x=344-136,208
1168,"At the schools book fair Sam bought 13 adventure books and 17 mystery books . If 15 of the books were used , how many new books did he buy ?","At the schools book fair Sam bought 13 adventure books and 17 mystery books . If 15 of the books were used , how many new books did he buy ?",X=((13.0+17.0)-15.0),15
1169,David had 4000 dollars invested for 0.25 of a year at a simple rate of 6.1 % . How much interest did he earn ?,David had 4000 dollars invested for 0.25 of a year at a simple rate of 6.1 % . How much interest did he earn ?,x=4000.0*0.25*(6.1*0.01),61
1170,"Adam had 48 books . If he sold 19 of them and used the money he earned to buy 38 new books , how many books would Adam have ?","Adam had 48 books . If he sold 19 of them and used the money he earned to buy 38 new books , how many books would Adam have ?",X=((48.0+38.0)-19.0),67
1171,Sally grew 6 carrots . Fred grew 4 carrots . How many carrots did they grow in all ?,Sally grew 6 carrots . Fred grew 4 carrots . How many carrots did they grow in all ?,x=6+4,10
1172,Mrs. Hilt saw a rollercoaster . 7 students rode the rollercoaster every 5 minutes . How many students rode the rollercoaster in 15 minutes ?,Mrs. Hilt saw a rollercoaster . 7 students rode the rollercoaster every 5 minutes . How many students rode the rollercoaster in 15 minutes ?,x=7*(15/5),21
1173,"At the hardware store , 0.25 of the nails are size 2d and 0.5 of the nails are size 4d . What fraction of the nails are either size 2d or 4d ?","At the hardware store , 0.25 of the nails are size 2d and 0.5 of the nails are size 4d . What fraction of the nails are either size 2d or 4d ?",x=0.25+0.5,0.75
1174,The school is planning a field trip . There are 28 students and 7 seats on each school bus . How many buses are needed to take the trip ?,The school is planning a field trip . There are 28 students and 7 seats on each school bus . How many buses are needed to take the trip ?,X=(28.0/7.0),4
1175,"Rosa had 67 flowers . Andre gave her some more flowers . Now , Rosa has 90 flowers . How many flowers did Andre give to   Rosa ?","Rosa had 67 flowers . Andre gave her some more flowers . Now , Rosa has 90 flowers . How many flowers did Andre give to   Rosa ?",X=(90.0-67.0),23
1176,"Paige and her friends were recycling paper for their class . For every 4 pounds they recycled they earned one point . If Paige recycled 14 pounds and her friends recycled 2 pounds , how many points did they earn ?","Paige and her friends were recycling paper for their class . For every 4 pounds they recycled they earned one point . If Paige recycled 14 pounds and her friends recycled 2 pounds , how many points did they earn ?",X=((14.0+2.0)/4.0),4
1177,3 times the sum of a number and 7 yields the same result as the 2 twice the same number decreased by 4 . What is the number ?,3 times the sum of a number and 7 yields the same result as the 2 twice the same number decreased by 4 . What is the number ?,x=(3.0*7.0+4.0)/(2.0-3.0),-25
1178,Sally had 13 peaches at her roadside fruit dish . She went to the orchard and picked peaches to stock up . There are now 55 peaches . how many did she pick ?,Sally had 13 peaches at her roadside fruit dish . She went to the orchard and picked peaches to stock up . There are now 55 peaches . how many did she pick ?,X=55-13,42
1179,Benny 's high school played 39 baseball games this year . He attended   14 games . How many baseball games did Benny miss ?,Benny 's high school played 39 baseball games this year . He attended   14 games . How many baseball games did Benny miss ?,x=39-14,25
1180,"Frank made 5 dollars mowing lawns and 58 dollars weed eating . If he only spent 7 dollar a week , how long would the money last him ?","Frank made 5 dollars mowing lawns and 58 dollars weed eating . If he only spent 7 dollar a week , how long would the money last him ?",X=((5.0+58.0)/7.0),9
1181,"The school cafeteria ordered 8 red apples and 43 green apples for students lunches . But , if only 42 students wanted fruit , how many extra did the cafeteria end up with ?","The school cafeteria ordered 8 red apples and 43 green apples for students lunches . But , if only 42 students wanted fruit , how many extra did the cafeteria end up with ?",X=((8.0+43.0)-42.0),9
1182,"A ship full of grain crashes into a coral reef . By the time the ship is fixed , 49952 tons of grain have spilled into the water . Only 918 tons of grain remain onboard . How many tons of grain did the ship originally contain ?","A ship full of grain crashes into a coral reef . By the time the ship is fixed , 49952 tons of grain have spilled into the water . Only 918 tons of grain remain onboard . How many tons of grain did the ship originally contain ?",X=49952.0+918.0,50870
1183,Joan grew 29 carrots and 14 watermelons . Jessica grew 11 carrots . How many carrots did they grow in all ?,Joan grew 29 carrots and 14 watermelons . Jessica grew 11 carrots . How many carrots did they grow in all ?,X=29+11,40
1184,Joan picked 37 oranges and Sara picked 10 oranges . Alyssa picked 30 pears . How many oranges were picked in total ?,Joan picked 37 oranges and Sara picked 10 oranges . Alyssa picked 30 pears . How many oranges were picked in total ?,X=37+10,47
1185,A man invests 0.3333 of his capital at 3 % and the remainder at 4 % . What is the capital if his total income is 44000 dollars ?,A man invests 0.3333 of his capital at 3 % and the remainder at 4 % . What is the capital if his total income is 44000 dollars ?,x=44000.0/(((0.3333*3.0)*0.01)+(((1.0-0.3333)*4.0)*0.01)),1200000
1186,Irene just bought a new lamp for her bedside table . The old lamp was 1 foot tall and the new lamp is 2.3333333333333335 feet tall . How much taller is the new lamp than the old lamp ?,Irene just bought a new lamp for her bedside table . The old lamp was 1 foot tall and the new lamp is 2.3333333333333335 feet tall . How much taller is the new lamp than the old lamp ?,x=2.3333333333333335-1,1.333333333
1187,"At a pizza party , Mason and his friends drank 2.6666666666666665 bottles of lemon - lime soda and 2.6666666666666665 bottles of cola . How much soda did they drink in all ?","At a pizza party , Mason and his friends drank 2.6666666666666665 bottles of lemon - lime soda and 2.6666666666666665 bottles of cola . How much soda did they drink in all ?",X=2.6666666666666665+2.6666666666666665,5.333333333
